,time,PRT_1,PRT_2,PRT_3,PRT_4,Event_A,MOL_A,Event_B,MOL_B
913,2020-05-09 01:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
914,2020-05-09 02:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
915,2020-05-09 03:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
916,2020-05-09 04:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
917,2020-05-09 05:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
918,2020-05-09 06:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
919,2020-05-09 07:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
920,2020-05-09 08:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
921,2020-05-09 09:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
922,2020-05-09 10:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
923,2020-05-09 11:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
924,2020-05-09 12:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
925,2020-05-09 13:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
926,2020-05-09 14:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
927,2020-05-09 15:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
928,2020-05-09 16:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
929,2020-05-09 17:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
930,2020-05-09 18:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
931,2020-05-09 19:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
932,2020-05-09 20:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
933,2020-05-09 21:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
934,2020-05-09 22:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
935,2020-05-09 23:00:00,0,0,0,0,CHANGE_44,0.0,CHANGE_44,0.0
936,2020-05-10 00:00:00,0,0,0,0,CHANGE_44,0.0,CHANGE_44,0.0
937,2020-05-10 01:00:00,0,0,0,0,CHANGE_44,0.0,CHANGE_44,0.0
938,2020-05-10 02:00:00,0,0,0,0,CHANGE_44,0.0,CHANGE_44,0.0
939,2020-05-10 03:00:00,0,0,0,0,CHANGE_44,0.0,CHANGE_44,0.0
940,2020-05-10 04:00:00,0,0,0,0,CHANGE_44,0.0,CHANGE_44,0.0
941,2020-05-10 05:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
942,2020-05-10 06:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
943,2020-05-10 07:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
944,2020-05-10 08:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
945,2020-05-10 09:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
946,2020-05-10 10:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
947,2020-05-10 11:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
948,2020-05-10 12:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
949,2020-05-10 13:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
950,2020-05-10 14:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
951,2020-05-10 15:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
952,2020-05-10 16:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
953,2020-05-10 17:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
954,2020-05-10 18:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
955,2020-05-10 19:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
956,2020-05-10 20:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
957,2020-05-10 21:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
958,2020-05-10 22:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
959,2020-05-10 23:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
960,2020-05-11 00:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
961,2020-05-11 01:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
962,2020-05-11 02:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
963,2020-05-11 03:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
964,2020-05-11 04:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
965,2020-05-11 05:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
966,2020-05-11 06:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
967,2020-05-11 07:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
968,2020-05-11 08:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
969,2020-05-11 09:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
970,2020-05-11 10:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
971,2020-05-11 11:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
972,2020-05-11 12:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
973,2020-05-11 13:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
974,2020-05-11 14:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
975,2020-05-11 15:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
976,2020-05-11 16:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
977,2020-05-11 17:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
978,2020-05-11 18:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
979,2020-05-11 19:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
980,2020-05-11 20:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
981,2020-05-11 21:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
982,2020-05-11 22:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
983,2020-05-11 23:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
984,2020-05-12 00:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
985,2020-05-12 01:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
986,2020-05-12 02:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
987,2020-05-12 03:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
988,2020-05-12 04:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
989,2020-05-12 05:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
990,2020-05-12 06:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
991,2020-05-12 07:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
992,2020-05-12 08:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
993,2020-05-12 09:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
994,2020-05-12 10:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
995,2020-05-12 11:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
996,2020-05-12 12:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
997,2020-05-12 13:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
998,2020-05-12 14:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
999,2020-05-12 15:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1000,2020-05-12 16:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1001,2020-05-12 17:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1002,2020-05-12 18:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1003,2020-05-12 19:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1004,2020-05-12 20:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1005,2020-05-12 21:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1006,2020-05-12 22:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1007,2020-05-12 23:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1008,2020-05-13 00:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1009,2020-05-13 01:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1010,2020-05-13 02:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1011,2020-05-13 03:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
1012,2020-05-13 04:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
1013,2020-05-13 05:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
1014,2020-05-13 06:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
1015,2020-05-13 07:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
1016,2020-05-13 08:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
1017,2020-05-13 09:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
1018,2020-05-13 10:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1019,2020-05-13 11:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
1020,2020-05-13 12:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
1021,2020-05-13 13:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
1022,2020-05-13 14:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
1023,2020-05-13 15:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
1024,2020-05-13 16:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
1025,2020-05-13 17:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1026,2020-05-13 18:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
1027,2020-05-13 19:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
1028,2020-05-13 20:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
1029,2020-05-13 21:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1030,2020-05-13 22:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1031,2020-05-13 23:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
1032,2020-05-14 00:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1033,2020-05-14 01:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1034,2020-05-14 02:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1035,2020-05-14 03:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1036,2020-05-14 04:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1037,2020-05-14 05:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1038,2020-05-14 06:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1039,2020-05-14 07:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1040,2020-05-14 08:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1041,2020-05-14 09:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1042,2020-05-14 10:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1043,2020-05-14 11:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1044,2020-05-14 12:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1045,2020-05-14 13:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1046,2020-05-14 14:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1047,2020-05-14 15:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1048,2020-05-14 16:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1049,2020-05-14 17:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1050,2020-05-14 18:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1051,2020-05-14 19:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1052,2020-05-14 20:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1053,2020-05-14 21:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1054,2020-05-14 22:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1055,2020-05-14 23:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1056,2020-05-15 00:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1057,2020-05-15 01:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1058,2020-05-15 02:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
1059,2020-05-15 03:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1060,2020-05-15 04:00:00,0,0,0,0,STOP,0.0,STOP,0.0
1061,2020-05-15 05:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1062,2020-05-15 06:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1063,2020-05-15 07:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1064,2020-05-15 08:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1065,2020-05-15 09:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1066,2020-05-15 10:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1067,2020-05-15 11:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1068,2020-05-15 12:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1069,2020-05-15 13:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1070,2020-05-15 14:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1071,2020-05-15 15:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1072,2020-05-15 16:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1073,2020-05-15 17:00:00,0,0,0,0,CHANGE_14,0.0,CHANGE_14,0.0
1074,2020-05-15 18:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1075,2020-05-15 19:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
1076,2020-05-15 20:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
1077,2020-05-15 21:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1078,2020-05-15 22:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1079,2020-05-15 23:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1080,2020-05-16 00:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1081,2020-05-16 01:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1082,2020-05-16 02:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1083,2020-05-16 03:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1084,2020-05-16 04:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1085,2020-05-16 05:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1086,2020-05-16 06:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1087,2020-05-16 07:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1088,2020-05-16 08:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1089,2020-05-16 09:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1090,2020-05-16 10:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
1091,2020-05-16 11:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1092,2020-05-16 12:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1093,2020-05-16 13:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1094,2020-05-16 14:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1095,2020-05-16 15:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1096,2020-05-16 16:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1097,2020-05-16 17:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1098,2020-05-16 18:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1099,2020-05-16 19:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1100,2020-05-16 20:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1101,2020-05-16 21:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1102,2020-05-16 22:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1103,2020-05-16 23:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1104,2020-05-17 00:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
1105,2020-05-17 01:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
1106,2020-05-17 02:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
1107,2020-05-17 03:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
1108,2020-05-17 04:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
1109,2020-05-17 05:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
1110,2020-05-17 06:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1111,2020-05-17 07:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1112,2020-05-17 08:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1113,2020-05-17 09:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1114,2020-05-17 10:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1115,2020-05-17 11:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1116,2020-05-17 12:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1117,2020-05-17 13:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
1118,2020-05-17 14:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1119,2020-05-17 15:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1120,2020-05-17 16:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1121,2020-05-17 17:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1122,2020-05-17 18:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1123,2020-05-17 19:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1124,2020-05-17 20:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1125,2020-05-17 21:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1126,2020-05-17 22:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1127,2020-05-17 23:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1128,2020-05-18 00:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1129,2020-05-18 01:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1130,2020-05-18 02:00:00,0,0,0,0,CHANGE_41,0.0,CHANGE_41,0.0
1131,2020-05-18 03:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
1132,2020-05-18 04:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
1133,2020-05-18 05:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
1134,2020-05-18 06:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1135,2020-05-18 07:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1136,2020-05-18 08:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1137,2020-05-18 09:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1138,2020-05-18 10:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1139,2020-05-18 11:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1140,2020-05-18 12:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1141,2020-05-18 13:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1142,2020-05-18 14:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1143,2020-05-18 15:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1144,2020-05-18 16:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1145,2020-05-18 17:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1146,2020-05-18 18:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1147,2020-05-18 19:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1148,2020-05-18 20:00:00,0,0,0,0,CHANGE_13,0.0,CHANGE_13,0.0
1149,2020-05-18 21:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1150,2020-05-18 22:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
1151,2020-05-18 23:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1152,2020-05-19 00:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
1153,2020-05-19 01:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1154,2020-05-19 02:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1155,2020-05-19 03:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1156,2020-05-19 04:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1157,2020-05-19 05:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1158,2020-05-19 06:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1159,2020-05-19 07:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
1160,2020-05-19 08:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
1161,2020-05-19 09:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
1162,2020-05-19 10:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
1163,2020-05-19 11:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
1164,2020-05-19 12:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
1165,2020-05-19 13:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
1166,2020-05-19 14:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
1167,2020-05-19 15:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
1168,2020-05-19 16:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1169,2020-05-19 17:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
1170,2020-05-19 18:00:00,0,0,0,0,STOP,0.0,STOP,0.0
1171,2020-05-19 19:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1172,2020-05-19 20:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1173,2020-05-19 21:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1174,2020-05-19 22:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1175,2020-05-19 23:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1176,2020-05-20 00:00:00,0,0,0,0,CHANGE_34,0.0,CHANGE_34,0.0
1177,2020-05-20 01:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
1178,2020-05-20 02:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
1179,2020-05-20 03:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
1180,2020-05-20 04:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
1181,2020-05-20 05:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
1182,2020-05-20 06:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
1183,2020-05-20 07:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1184,2020-05-20 08:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1185,2020-05-20 09:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1186,2020-05-20 10:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1187,2020-05-20 11:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1188,2020-05-20 12:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1189,2020-05-20 13:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1190,2020-05-20 14:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1191,2020-05-20 15:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1192,2020-05-20 16:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1193,2020-05-20 17:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1194,2020-05-20 18:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1195,2020-05-20 19:00:00,0,0,0,0,CHANGE_42,0.0,CHANGE_42,0.0
1196,2020-05-20 20:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
1197,2020-05-20 21:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1198,2020-05-20 22:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
1199,2020-05-20 23:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
1200,2020-05-21 00:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1201,2020-05-21 01:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
1202,2020-05-21 02:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1203,2020-05-21 03:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1204,2020-05-21 04:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1205,2020-05-21 05:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1206,2020-05-21 06:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1207,2020-05-21 07:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1208,2020-05-21 08:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1209,2020-05-21 09:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1210,2020-05-21 10:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1211,2020-05-21 11:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1212,2020-05-21 12:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
1213,2020-05-21 13:00:00,0,0,0,0,CHECK_1,0.0,CHECK_1,0.0
